Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Johnny English Strikes Again,2018,"Action, Adventure, Comedy",David Kerr,William Davies,"Kevin Eldon, Emma Thompson, Adam James, Rowan Atkinson, Noah Spiers, Kendra Mei, Alfie Kennedy, Jasmine Brightmore, George Turner, Rua Robertson","A cyber-attack reveals the identity of all active undercover agents in Britain, leaving Johnny English (Rowan Atkinson) as the Secret Service's last hope. Called out of retirement, English dives head first into action with the mission to find the mastermind hacker. As a man with few skills and analogue methods, Johnny English must overcome the challenges of modern technology to make this mission a success.",['89'],"United Kingdom, France, United States, China","English, Russian, French, German",,6.2,6921996
Jonathan Creek,1997,"Comedy, Crime, Drama, Mystery",Nothing from IMDB,David Renwick,"Alan Davies, Caroline Quentin, Stuart Milligan, Julia Sawalha, Adrian Edmondson, Sarah Alexander, Geoffrey McGivern, John Bird, Sheridan Smith, Jessica Lloyd","Investigative journalist Madeline Magellan is the kind of journalist that generally sticks her nose in where it isn't wanted. While writing a story about the murder of a famous artist, she happens across a quiet but brilliant man named Jonathan Creek, who makes a living inventing magic tricks for Adam Klaus. Adam is a very famous magician, but Jonathan is the real genius behind Adam's illusions. Madeline (Maddy) and Jonathan team up to solve the artist's murder, then team up again (with some reluctance from Jonathan) to solve near-impossible cases. Maddy gradually falls in love with Jonathan, but being a shy person, he doesn't show if he knows about her feelings for him--but he loves to solve the tricky mysteries that she brings for his mind to solve.",['60'],United Kingdom,English,,8.1,118363
Blues Brothers 2000,1998,"Action, Comedy, Crime, Music, Musical",John Landis,Nothing from IMDB,"Walter Levine, Dan Aykroyd, Tom Davis, Frank Oz, Shann Johnson, B.B. King, Kathleen Freeman, J. Evan Bonifant, Gloria Slade, Joe Morton","Elwood, the now lone ""Blues Brother"" finally released from prison, is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Once again hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops, led by Cabel the Curtis' son (and Elwood's step-brother), the Russian Mafia, and a militia group. On his new ""mission from God"" Elwood enlists the help of a young orphan, and a strip club bartender.",['123'],United States,"English, Russian",,4.9,118747
Knock at the Cabin,2023,"Horror, Mystery, Thriller",M. Night Shyamalan,Nothing from IMDB,"Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird, Rupert Grint, Abby Quinn, Kristen Cui, McKenna Kerrigan, Ian Merrill Peakes, Denise Nakano","From visionary filmmaker M. Night Shyamalan comes a thriller about a tight-knit family who are taken hostage by four armed strangers while vacationing at a remote cabin. The visitors, led by Dave Bautista (Guardians of the Galaxy), demand that the young girl and her parents make an unthinkable choice: to save their family or save humanity.",['100'],"United States, Japan, China",English,,6.1,15679400
My Name,2021,"Action, Crime, Drama, Mystery, Thriller",Nothing from IMDB,Ba-da Kim,"Han So-hee, Park Hee-soon, Kim Sang-ho, Lee Hak-joo, Rich Ting, Olivia Castanho, Will Choi, Ahn Bo-Hyun, Yull Jang, Moon Sang-min","Yoon Ji-woo's father dies suddenly. She wants to desperately take revenge on whoever is responsible for her father's death. Yoon Ji-woo works for drug crime group Dongcheonpa. Choi Moo-jin is the boss of the drug gang. With the help of Choi Moo-jin and to uncover the reason for her father's death, Yoon Ji-woo joins the police department and becomes a mole for the drug group. Yoon Ji-woo is assigned to work in the drug investigation unit in the police department. Her partner there is Detective Jeon Pil-do.",['50'],South Korea,Korean,,7.8,12940504
Manikarnika: The Queen of Jhansi,2019,"Action, Biography, Drama, History","Radha Krishna Jagarlamudi, Kangana Ranaut",Nothing from IMDB,"Kangana Ranaut, Danny Denzongpa, Suresh Oberoi, Atul Kulkarni, Kulbhushan Kharbanda, Jisshu Sengupta, Mohd. Zeeshan Ayyub, Ankita Lokhande, Mishti Chakravarty, Richard Keep","When Dixt, a minister in Jhansi princely state, sees Varanasi-born Manikarnika, he proposes that she marry Gangadar Rao, prince of Jhansi. Sadashiv Rao plots with British officers to conquer Jhansi as he is promised a stake in it after conquering Jhansi. After the birth of Lakshmi and Gangadar Rao's son Sadashiv Rao sees his place in fear and poisons the holy water during the child's naming ceremony; he passes away and leaves Gangadar Rao on his deathbed. Gangadar Rao decides to adopt a son and Sadashiv Rao feels guilty of not adopting his son instead a toddler who comes running to Lakshmi Bai after Gangadar Rao's death. The East India Company decides to conquer Jhansi as it has no male ruler, but Lakshmi Bai decides to take the throne herself and fight for Jhansi.",['148'],India,"Hindi, Tamil, Telugu",,6.4,6903440
Mera Damad,1995,"Comedy, Drama",Partho Ghosh,Nothing from IMDB,"Utpal Dutt, Ashok Kumar, Farooq Shaikh, Tariq, Priyadarshini, Praveen Paul, Rakesh Bedi, Prema Narayan, Ava Mukherjee, Jankidas","Sitanath Ardhnarayan Choudhry and Ajit Khanna are old friends. Sitanath has a daughter named Sunita, and Ajit has a son named Jai. Both fathers would like their respective children to meet each other and get married. In order to do this, Ajit asks Jai to travel to Sitanath's village, meet Sunita, and if found compatible, make arrangements for marriage, to which Jai agrees to. On reaching Sitanath's residence, Jai, in the company of his friend, Pradeep, come across a man named Ravi, who tells them they are in the wrong village, and directs them to a mansion run by an eccentric owner, so that they can spend the night there, and then take the train back the next day. Ravi warns them about the owner, who likes to talk all night to anyone who listens. Both Jai and Pradeep meet the owner, and are quite abrupt with him. The next day, Jai meets the owner's daughter Kimi, and falls in love with her. The problem is how does he go about notifying his dad about his new-found love for Kimi, and the reason why they ended up in the wrong village on one hand; and how is he going to make amends to Kimi's dad?",['127'],India,Hindi,,4.5,446158
Mere Yaar Ki Shaadi Hai,2002,"Comedy, Drama, Romance",Sanjay Gadhvi,Nothing from IMDB,"Uday Chopra, Jimmy Shergill, Bipasha Basu, Tanaaz Currim Irani, Shamita Shetty, Alok Nath, Neena Kulkarni, Sheela Sharma, Deven Verma, Bindu Desai","Sanjay's (Uday Chopra) phone rings. Anjali (Sanjana) his childhood friend is getting married. Observing Sanjay's reaction to this news, his flatmate Ria (Bipasha Basu) concludes that Sanjay is in love with her. Sanjay sets off on a noble mission - to break the wedding. He meets the groom to be Rohit (Jimmy Shergill) and sets off on his crusade of poisoning the family's mind against Rohit.",['158'],India,Hindi,,5.4,322653
2013 MTV Video Music Awards,2013,Music,"Hamish Hamilton, Dave Diomedi",Nothing from IMDB,"*NSYNC, 2 Chainz, Drop and Abel, Christina Aguilera, Floyd Albee, Lou Asaro, Jonathan Augustavo, Iggy Azalea, Jordan Bahat, Lance Bass",,,United States,Nothing from IMDB,,5.4,3042846
Romeo + Juliet,1996,"Drama, Romance",Baz Luhrmann,Nothing from IMDB,"Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau, Lupita Ochoa, Pete Postlethwaite, Gloria Silva, Paul Sorvino, Brian Dennehy, Paul Rudd",A modern twisted version of William Shakespeare's play about two young people from opposite families who fall in love in secret. Multiple events will shape their lives that will leave them and their families in trouble and punishment in the city.,['120'],"United States, Mexico, Australia",English,,6.7,117509
Mukti Ghar,2024,Drama,Bhavin Trivedi,Bhavin Trivedi,"Prakash Gadhvi, Ragi Jani, Chetan Daiya, Aakash Zala, Hitesh Thakar, Sanjay Galsar, Puja Soni, Het Dave, Aakash Maheriya","Mukti Ghar isn't just a cremation ground it's a sanctuary from the burning disease of addiction that consumes lives, families, and communities. This haven offers liberation from alcohol's grip, a rehabilitation for individuals and their loved ones. Here, the flames of despair dwindle, replaced by the embers of healing and hope. Caste and status melt away within Mukti Ghar's walls. Farmers' sons, businessmen's heirs, teachers' offspring, and daily wage earners' children huddle together, all sharing the burden of addiction. Some wrestle with its mental scars, others with its wreckage on their careers and families. Each with their story, some poignant, some tragic, some even strangely captivating. The ghosts of a once-privileged past haunt some, a stark reminder that addiction bites everyone. Exemption from society isn't the aim. These souls seek healing, a chance to reintegrate, to contribute. Witnessing the founder's unwavering support amidst their struggles becomes a pivotal point. Their journey back to their families often faces initial skepticism, but time weaves tales of transformation, rebuilding trust and painting lives with vibrant hues. The shackles of the ""drunkard"" label loosen, replaced by the principles instilled within Mukti Ghar's walls - principles that rekindle the spark of life. Mukti Ghar's narrative resonates with the complexities of addiction and recovery. It's a tale of broken individuals piecing themselves back together, families rediscovering love, and a community offering not just refuge, but the tools to reclaim lives. It's a story waiting to unfold, with characters grappling with past demons and embracing the dawn of a brighter future.",,India,Gujarati,,,30274400
Murder on the Orient Express,2017,"Crime, Drama, Mystery",Kenneth Branagh,Nothing from IMDB,"Paapa Essiedu, Yassine Zeroual, Asan N'Jie, Michael Rouse, Kenneth Branagh, Elliot Levey, David Annen, Joseph Long, Andy Apollo, Hadley Fraser","Hercule Poirot, the best detective in the world, decides to travel on the Orient Express. The train accidentally gets stopped because of a small avalanche. Little did he know that a murder was planned and that a person on this train was capable of committing such crime.",['114'],United States,"English, French, Arabic, German",,6.5,3402236
My Wife Is a Gangster 3,2006,"Action, Comedy, Drama",Jin-gyu Cho,Nothing from IMDB,"Shu Qi, Lee Beom-su, Hyeon-yeong, Oh Ji-ho, Jo Hie-bong, Ken Lo, Sau Sek, Shu-Tong Wong, Ryeong Choi, Kim Byeong-chun",,['115'],"Hong Kong, China, South Korea","Korean, Cantonese, French, Mandarin",,6.3,439654
Late Show with David Letterman,1993,"Comedy, Music, Talk-Show",Nothing from IMDB,"David Letterman, David Letterman, David Letterman","David Letterman, Paul Shaffer, Alan Kalter, Biff Henderson, Regis Philbin, Barbara Gaines, Tony Mendez, Al Chez, Jack Hanna, Tom Malone",David Letterman's comedic talk-show after moving to a new television network. He retains largely the same format as the previous 'Late Night with David Letterman.',['60'],United States,English,,7.0,106053
