SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,486.6,504.0,483.0,500.45,1071315,534751064.7,04-SEP-2023
3MINDIA,31690.0,33250.0,31150.05,32820.85,7304,234821099.05,04-SEP-2023
AARTIDRUGS,573.0,598.0,572.35,593.9,730033,429827389.55,04-SEP-2023
AARTIIND,491.1,504.0,491.1,499.6,3516683,1750442675.05,04-SEP-2023
AARTIPHARM,394.8,404.6,388.05,401.05,491065,196071725.15,04-SEP-2023
AAVAS,1639.45,1658.9,1622.0,1645.5,126908,208915138.85,04-SEP-2023
ABB,4300.0,4328.0,4245.25,4309.3,298303,1277598538.05,04-SEP-2023
ABBOTINDIA,22898.6,22999.95,22320.05,22345.25,15081,339285143.8,04-SEP-2023
ABCAPITAL,184.85,191.5,184.05,190.4,7470310,1408117754.0,04-SEP-2023
ABFRL,220.0,220.4,216.9,219.6,2894671,632914515.35,04-SEP-2023
ACC,2012.15,2064.95,2012.15,2058.65,929654,1901543304.0,04-SEP-2023
ACCELYA,1604.6,1641.95,1587.0,1622.25,50035,80578358.1,04-SEP-2023
ACE,757.0,764.85,710.0,720.2,665787,484916413.55,04-SEP-2023
ACI,673.55,673.65,643.05,653.8,295439,194726311.0,04-SEP-2023
ADANIENSOL,830.0,834.9,815.0,817.6,825805,678473309.8,04-SEP-2023
ADANIENT,2454.0,2480.0,2450.05,2470.6,5998454,14819412140.3,04-SEP-2023
ADANIGREEN,952.9,964.0,942.0,959.2,4893856,4678777561.05,04-SEP-2023
ADANIPORTS,807.55,811.75,795.55,801.05,12522148,10025732357.35,04-SEP-2023
ADANIPOWER,332.0,345.2,332.0,341.75,15935199,5406733303.8,04-SEP-2023
ADVENZYMES,324.55,327.85,321.75,324.15,129170,41890497.7,04-SEP-2023
AEGISCHEM,368.55,372.55,358.2,359.95,843084,304169032.75,04-SEP-2023
AETHER,998.0,1005.0,991.05,995.85,113453,113277236.6,04-SEP-2023
AFFLE,1085.0,1103.0,1078.35,1081.15,221830,241200167.8,04-SEP-2023
AGI,736.3,754.9,729.0,733.25,107286,79607630.45,04-SEP-2023
AHLUCONT,720.0,720.25,703.35,717.1,38007,27041479.6,04-SEP-2023
AIAENG,3720.0,3720.0,3602.05,3611.4,49835,181760122.0,04-SEP-2023
AJANTPHARM,1727.0,1732.75,1703.35,1719.55,77063,132362635.95,04-SEP-2023
ALKEM,3619.5,3678.55,3614.35,3650.65,53544,195485747.6,04-SEP-2023
ALKYLAMINE,2494.95,2580.0,2468.4,2509.75,54855,137636692.35,04-SEP-2023
ALLCARGO,274.95,276.85,273.3,275.6,176162,48452325.25,04-SEP-2023
AMBER,2994.7,3044.3,2975.0,3030.65,240214,724987054.6,04-SEP-2023
AMBUJACEM,435.35,443.95,435.15,441.15,4347480,1916128747.45,04-SEP-2023
AMIORG,1329.0,1340.95,1324.35,1334.05,84329,112456052.35,04-SEP-2023
ANANDRATHI,1410.95,1410.95,1393.0,1400.2,67324,94233446.45,04-SEP-2023
ANANTRAJ,223.85,226.9,218.55,222.55,1486165,331418278.4,04-SEP-2023
ANGELONE,1933.0,1933.0,1880.8,1922.0,454708,872157957.0,04-SEP-2023
ANURAS,1005.4,1017.9,994.0,1000.5,46759,46917539.2,04-SEP-2023
APARINDS,4990.0,5005.1,4922.0,4957.6,85383,425442773.15,04-SEP-2023
APCOTEXIND,549.15,554.0,535.0,537.45,34523,18693900.15,04-SEP-2023
APLAPOLLO,1729.5,1774.7,1711.9,1744.9,841758,1464405913.8,04-SEP-2023
APLLTD,771.75,774.4,761.1,770.15,48154,36935025.15,04-SEP-2023
APOLLOHOSP,4860.0,4870.0,4817.6,4824.85,354446,1712022353.25,04-SEP-2023
APOLLOPIPE,677.25,699.0,673.55,689.6,75000,51296832.8,04-SEP-2023
APOLLOTYRE,386.9,390.3,383.55,389.85,1811974,702278111.35,04-SEP-2023
APTUS,268.9,272.0,268.0,269.45,301807,81353607.9,04-SEP-2023
ARVIND,176.9,177.3,170.3,172.75,1094728,189478183.6,04-SEP-2023
ARVINDFASN,326.4,330.0,323.6,324.05,247071,80537522.4,04-SEP-2023
ASAHIINDIA,592.0,592.0,571.9,573.45,154793,89194313.8,04-SEP-2023
ASHOKA,102.5,104.0,101.15,102.45,2030622,208815017.75,04-SEP-2023
ASHOKLEY,185.1,185.45,183.1,183.75,8555408,1575273876.5,04-SEP-2023
ASIANPAINT,3259.55,3266.25,3216.1,3235.55,696213,2250828100.2,04-SEP-2023
ASTEC,1405.15,1444.0,1382.0,1404.85,12221,17213138.45,04-SEP-2023
ASTERDM,329.95,332.75,328.25,331.45,193409,63947126.75,04-SEP-2023
ASTRAL,1927.15,1929.55,1884.65,1892.8,541381,1031099314.4,04-SEP-2023
ASTRAMICRO,395.25,398.95,382.0,383.3,703415,274023654.1,04-SEP-2023
ASTRAZEN,4323.8,4364.95,4259.4,4288.3,9547,41092350.0,04-SEP-2023
ATGL,640.0,640.9,630.15,632.45,675853,429179836.45,04-SEP-2023
ATUL,7350.0,7425.0,7266.55,7304.7,48635,356818296.2,04-SEP-2023
AUBANK,726.0,729.0,713.3,716.7,1565336,1124768494.55,04-SEP-2023
AUROPHARMA,829.0,831.1,815.8,819.6,1692624,1389881754.75,04-SEP-2023
AUTOAXLES,2234.95,2268.0,2200.05,2237.25,26639,59945287.45,04-SEP-2023
AVALON,520.0,525.0,507.05,520.8,469375,242247537.25,04-SEP-2023
AVANTIFEED,444.0,444.7,433.5,436.1,259298,113605605.2,04-SEP-2023
AWL,355.15,357.7,351.2,351.85,1853264,654647411.0,04-SEP-2023
AXISBANK,993.75,994.55,980.0,982.25,6727188,6623664482.1,04-SEP-2023
BAJAJ-AUTO,4683.0,4689.4,4622.4,4637.15,328037,1523284807.05,04-SEP-2023
BAJAJCON,257.45,261.0,251.9,252.3,407812,103592348.95,04-SEP-2023
BAJAJFINSV,1521.0,1525.95,1506.05,1510.1,685689,1037099893.9,04-SEP-2023
BAJAJHLDNG,7340.05,7377.0,7202.85,7226.65,47769,345502324.0,04-SEP-2023
BAJFINANCE,7370.0,7370.0,7258.4,7270.25,581363,4249760835.8,04-SEP-2023
BALAMINES,2239.95,2277.15,2235.0,2249.25,52551,118220361.3,04-SEP-2023
BALKRISIND,2376.9,2386.95,2353.0,2383.9,292921,696017483.2,04-SEP-2023
BALMLAWRIE,169.95,170.85,165.1,166.0,1576739,263981184.5,04-SEP-2023
BALRAMCHIN,397.6,409.1,395.5,407.1,5977616,2410418666.6,04-SEP-2023
BANDHANBNK,236.75,237.4,234.4,236.25,5405373,1276732639.45,04-SEP-2023
BANKBARODA,191.15,195.9,190.2,195.45,16612736,3212712318.45,04-SEP-2023
BANKINDIA,88.5,90.8,88.2,89.4,15278755,1369009969.25,04-SEP-2023
BARBEQUE,708.75,715.0,693.0,701.45,51099,35844835.2,04-SEP-2023
BATAINDIA,1684.2,1691.0,1652.0,1655.05,678684,1126798505.7,04-SEP-2023
