Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Chalk N Duster,2016,Drama,Jayant Gilatar,Nothing from IMDB,"Richa Chadha, Shabana Azmi, Arya Babbar, Gavie Chahal, Juhi Chawla, Karan Singh Chhabra, Deepali, Divya Dutta, Adi Irani, Rishi Kapoor","CHALK N DUSTER is an emotional journey of two teachers Vidya ( Shabana Azmi) & Jyoti ( Juhi Chawla) , serving at a Mumbai - based High School. Their passion and love for teaching, bonds them in a special relationship with their students. Their gratification is good grades, moral values they strive to impart to students.However, in an evil turn of events, a wicked lady, Kamini Gupta ( Divya Dutta) gets appointed as the School Principal, who earlier worked in the capacity of a Supervisor. She is extremely cunning by nature and monopolizes on every opportunity she can find her hands on. In a bid to make profits for the school, she decides to fire experienced teachers to replace them with fresher teachers. The saved funds of which she can boastfully present to the school trustees, at the cost of quality education. Vidya suffers a sudden heart attack due to her dismissal from school. The school management threatens the staff to cut ties with Vidya. At such a time, Jyoti stands up for her friend and colleague, Vidya. Together they fight to earn their respect and credibility as teachers and unite against prejudices set by the management.",['130'],India,Hindi,,6.5,4600778
Chaman Bahaar,2020,"Comedy, Drama",Apurva Dhar Badgaiyan,Nothing from IMDB,"Jitendra Kumar, Ritika Badiani, Bhuvan Arora, Dherendra Kumar Tiwari, Alam Khan, Ashwani Kumar, Yogendra Tikku, Bhagwan Tiwari, Gyanendra Tripathi, Suresh Gondale","Chaman Bahaar, revolves around Billu, a young small town paan-shop owner who falls in love with a pretty school girl who lives in a house opposite his shop. His shop becomes a hub of all the young boys of the locality to assemble there just to get a glimpse of the girl. Meanwhile, Billu pines away in silence over his lady love and experiences the full spectrum of romance and heartbreak, without the girl ever being aware of it.",['111'],India,Hindi,,6.9,8747450
Chamatkar,1992,"Comedy, Drama, Fantasy",Rajiv Mehra,Nothing from IMDB,"Naseeruddin Shah, Shah Rukh Khan, Urmila Matondkar, Malvika Tiwari, Shammi Kapoor, Deven Verma, Tinnu Anand, Anjana Mumtaz, Anjan Srivastav, Rakesh Bedi","Sunder Srivastava (Shah Rukh Khan) is a young graduate whose main ambition in life is to fulfil his father's dream of starting a school on his half-acre property in his village, though he has no funds to execute his plans. Sunder's childhood friend Prem, a seasoned conman who operates in Bombay, convinces the gullible Sunder to mortgage his land to the village Zamindar (landlord) and fly to Dubai. Prem promises Sunder a handsomely paying teacher's job in Dubai that would give Sunder enough money to start his school within two years. Sunder does as told and arrives in Bombay to meet Prem; not only is there no sign of his friend at the station, but Sunder also gets unwittingly involved with a petty thief who robs him of all his luggage and money. To make matters worse, when Sunder reaches Prem's lodge, he finds an apologetic letter from Prem informing him that he has used his Rs.10,000 to get himself to Dubai instead and will one day repay him. Now at the end of his tether, Sunder wanders into an old Christian cemetery. Sitting on an old grave, Sunder gives vent to his frustrations and strikes the tombstone in helplessness, but immediately apologizes to the deceased. This amuses the ghost of Amar Kumar-- alias Marco (Naseeruddin Shah)-- who was killed and thrown into the grave 20 years before, only to rise at Sunder's apology. Marco explains to a frightened Sunder that he was a notorious Crime Don, who at the behest of his romantic partner Savitri (Malvika Tiwari), had resolved to give up crime, but was shot by his protégé Kunta the day after the wedding. Marco seeks Sunder's help in getting even with his killers and promises Sunder a job and a place to stay in return. Marco manages to get Sunder a post in a school run by his father-in-law (Shammi Kapoor). Everyone grows fond of the new games teacher, including Marco's daughter (Urmila Matondkar). This last, a vivacious girl of an age with Sunder, courts the boy at least twice, accompanied by her largely invisible father. Kunta (Tinnu Anand) makes an attempt to capture the playing ground on the college campus. The college is starved of funds and proposes a cricket match to collect funds. Sunder and his team are helped by the invisible Marco, who cheats on their behalf and ensures victory. When Sunder tries to tell the others that he can see and talk to Marco, nobody believes him. In a final bid for victory, Kunta captures Sunder, Marco's daughter, and Marco's father-in-law, attempting to bury them alive. Marco rescues them and gives all the criminals led by Kunta a beating. He is about to kill Kunta when Sunder pleads with him not to do so. Marco forgives his enemy and lets him go. In time, Sunder marries Marco's daughter while Marco ascends to heaven. As he goes, Marco warns the children that although he came back to life for a second chance to do the right thing, they will not have the same chance; they therefore must make the best of what chances they have.",['171'],India,Hindi,,6.5,126234
Chandni,1989,"Drama, Musical, Romance",Yash Chopra,Nothing from IMDB,"Sridevi, Rishi Kapoor, Vinod Khanna, Waheeda Rehman, Anupam Kher, Sushma Seth, Achala Sachdev, Beena Banerjee, Manohar Singh, Renu Arya","In one cruel stroke of fate, Chandni (Sridevi) faces life alone, her heart and her dreams shattered as Rohit (Rishi Kapoor) disappears from her life. When she meets Lalit (Vinod Khanna) who is fighting the demons of tragic memories, they both find solace in this new friendship. Lalit's affection gives a new direction to Chandni's life, but Lalit is falling for her and Chandni resigns to destiny, till one day, Rohit knocks on her door. CHANDNI is a classic Yash Chopra love story, softly lyrical, throbbingly beautiful and filled with exquisite locales, lilting melodies and the sound of three hearts hopelessly in love.",['186'],India,Hindi,,6.7,97045
Chandni Bar,2001,"Crime, Drama",Madhur Bhandarkar,Nothing from IMDB,"Tabu, Atul Kulkarni, Rajpal Naurang Yadav, Shri Vallabh Vyas, Vinay Apte, Abhay Bhargava, Ananya Khare, Suhas Palshikar, Uma Shankar Pandey, Varun Vardhan","Mumtaz is a village girl whose family is killed in communal riots. She moves to Mumbai with her uncle, the only family member she has left. They are desperately poor and her uncle persuades her to become a bar girl at Chandni Bar. This is merely temporary, he promises, until he gets a job. Mumtaz is a shy girl who loathes the work, but she forces herself to dance and flirt. However, the uncle doesn't keep his promise; he lives on her earnings, drinking them away, and never gets a job. He adds one final, unforgivable crime to the list when he gets drunk and rapes her. By this time she has caught the eye of a gangster called Potiya Sawant. When she tells Potiya what her uncle did to her, Potiya decides to ""defend her honor."" Potiya shoots the uncle. Mumtaz, bereft of any male protection in the dangerous slums, marries Potiya. She is determined to make the best of things. She leaves the bar and stays home to raise her two children, whom she carefully protects from the world of prostitution and gangs. However, her world unravels again when Potiya is killed. She has to return to the bar to support her children. In the end, she cannot protect them from their sordid surroundings. Her son becomes a killer, her daughter becomes a bar dancer in her turn, and Mumtaz turns to prostitution in a tragic attempt to save her son.",['150'],India,Hindi,,7.6,267363
Charlie Kay Chakkar Mein,2015,Thriller,Manish Srivastav,Nothing from IMDB,"Naseeruddin Shah, Nishant Lal, Disha Arora, Amit Sial, Manasi Rachh, Auroshikha Dey, Sandeep Vasudevan, Vikas Anand, Subrat Dutta, Elena Roxana Maria Fernandes","Our life revolves around perception of truth, in our lives we act only on our ability to judge the truth. Truth though is a fickle thing, paradoxically because it only occurs in absolution; rest is only our interpretation that allows us to live in a certain subjective truth. Addl. Commissioner of Police, Sanket Pujari and the rookie officer, Sameera sit across the television screen to decipher a rare case of multiple homicides caught on camera and this case is going to test their fundamental perception of truth.",['102'],India,Hindi,,4.6,2190820
Chashme Baddoor,2013,"Comedy, Drama",David Dhawan,Nothing from IMDB,"Ali Zafar, Siddharth, Divyendu Sharma, Taapsee Pannu, Rishi Kapoor, Anupam Kher, Bharti Achrekar, Lillete Dubey, Ayaz Khan, Nikhil Pandey","Siddharth , Omi and Jai are close friends and room mates who are studying at Delhi University. Siddharth has completed M.A in Economics and is preparing for PhD. Siddharth is very studious and spends most of his time with books whereas Omi and Jai are busy in chasing girls, watching movies or dramas; only common thing among them is smoking. One day Omi and Jai see a girl who is new to their neighborhood and try to impress her by their tricks; they give up when both of them experience shameful events. After some days, Neha shows up as Chamko washing powder salesgirl to their flat, upon seeing whom Jai and Omi hide quickly. Siddharth sees Neha for the first time and a love story begins. But when his two friends find out, they decide to put an end to their relationship as a revenge to the embarrassment inflicted upon them by the girl. Initially they succeed in separating Siddharth and Neha but later on repent when they find that Siddharth lost his interest in work and study and also likely to end his life. Finally they decide to reunite both. The parallel plot runs between Omi, Jai, Siddharth and Lallan Miyan. Lallan Miyan is the local shopkeeper who sells Cigarettes to Omi and Jai on credit. But as students don't clear his debts, Lallan Miyan tries to follow-up with them to get their dues. A spate of kidnapping (especially of young girls) has started in Delhi. One fine day Omi and his friends along with Neha's grandmother plan to stage a fake kidnapping and get married. But unfortunately she is kidnapped by the real gang and the duo is left in a lurch. The later part of the story revolves how they clear the confusion that she has been in fact kidnapped by real thugs and how she is rescued.",['121'],India,Hindi,,5.4,2229848
Chashme Buddoor,1981,"Comedy, Family, Romance",Sai Paranjape,Nothing from IMDB,"Farooq Shaikh, Deepti Naval, Saeed Jaffrey, Rakesh Bedi, Ravi Baswani, Leela Mishra, Vinod Doshi, Ranjan Grewal, Amitabh Bachchan, Rekha","Two womanizing slackers, Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood, and fail - miserably. Their third room-mate, shy, and a bookworm - succeeds, much to their chargin. The two scheme up comical ideas to split the two lovebirds, so that their secrets and humiliation are not revealed.",['145'],India,Hindi,,7.9,82162
Chehre,2021,"Drama, Mystery, Thriller",Rumi Jaffery,Nothing from IMDB,"Amitabh Bachchan, Emraan Hashmi, Krystle D'Souza, Annu Kapoor, Rhea Chakraborty, Raghubir Yadav, Dhritiman Chatterjee, Siddhant Kapoor, Samir Soni, Alexx O'Nell","CHEHRE is the story of a man who faces a tough time when faced with retired law professionals. Sameer Mehra (Emraan Hashmi) is the chief of an ad agency called Paradoy. He goes to a hill station somewhere in the North for an ad shoot. But due to a work commitment in Delhi, he leaves from the hill town despite heavy snow. On the way, he takes a shortcut to Delhi but due to a tree fall, he gets stuck. On top of it, his car suddenly breaks down. He then meets Paramjeet Singh Bhullar (Annu Kapoor) who advises him to join him to a friend's place till it's safe to go. Paramjeet takes him to the house of Jagdish Acharya (Dhritiman Chatterjee) where Hariya Jatav (Raghubir Yadav) is already present. Soon, Lateef Zaidi (Amitabh Bachchan) also joins them. The quartet then informs Sameer that they meet every day and play a unique game. As part of this game, they conduct a mock trial since all of them are retired law professionals. While Jagdish Acharya was a retired judge in a nearby court, Paramjeet was defense counsel and Lateef was chief prosecutor. They invite Sameer to play this game. Sameer agrees. The quartet tells him that he'll be the accused in their court of law. Paramjeet would defend him while Lateef would try to prove that he's guilty. Jagdish, meanwhile, would be the judge. Lateef gives Sameer a chance to confess if he has ever done any crime and got away with it. Then they'll try him for that charge. Sameer, however, confidently tells that he has never committed any crime. Lateef then gets a chance to try him for any crime he desires. In the course of their conversation, Sameer blurts out that he used to detest his ex-boss, G S Oswal (Samir Soni) as he was a tyrant. Sameer also reveals that Oswal died recently and that he took over his position. At this, Lateef decides to try him in their court for the 'murder' of Oswal. Sameer is aghast and makes it clear that he hasn't killed him. But Lateef tells the court that he's willing to put his legal reputation at stake and that he'll never play this game ever again if he fails to prove that Sameer hasn't been a part of Oswal's 'murder'. Sameer is a bit apprehensive but then he realizes he need not worry as it's just a game. But his worries vanish instantly when he finds out that Hariya Jatav was not a lawyer or judge. He was actually a hangman and that he has kept the noose ready, should the accused is proven guilty in their court. What happens next forms the rest of the film.",['139'],India,Hindi,,6.2,10309902
Chennai Express,2013,"Action, Comedy, Drama, Romance",Rohit Shetty,Nothing from IMDB,"Deepika Padukone, Shah Rukh Khan, Nikitin Dheer, Sathyaraj, Mukesh Tiwari, Lekh Tandon, Kamini Kaushal, Puvisha Manoharan, Manu Malik, Rakesh Kukreti","Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",['141'],India,"Hindi, Tamil, English, Marathi",,6.1,2112124
