Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Bhopal: A Prayer for Rain,2014,Drama,Ravi Kumar,Nothing from IMDB,"Mischa Barton, Martin Sheen, Kal Penn, Lisa Dwan, Rajpal Naurang Yadav, Satish Kaushik, Tannishtha Chatterjee, Akhil Mishra, Martin Brambach, Vineet Kumar","The story follows a young rickshaw-puller in Bhopal who gets a menial job at a chemical plant, but in December of 1984 a chemical spill in India takes the lives of almost 15,000 people and injuring more than 100,000. The film follows how the industrial disaster in the city changes his life and those of others.",['96'],"United Kingdom, India, United States","English, Hindi",,7.1,839742
Bichhoo,2000,"Action, Crime, Drama, Thriller",Guddu Dhanoa,Nothing from IMDB,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Farida Jalal, Mohan Joshi, Mahavir Shah, Sachin Khedekar, Malaika Arora, Ganesh Acharya, Ishrat Ali",Bollywood musical remake of Luc Besson's groundbreaking 'The Professional.' Jeeva is India's deadliest assassin. He never had a reason to care until now. Kiran is a troubled teenage girl orphaned by corrupt killer cops. Jeeva must protect Kiran and avenge the murder of her family even if it means going to war with the entire city.,['160'],India,Hindi,,5.0,252277
Bioscopewala,2018,"Short, Drama",Nozzer Pardiwala,Nozzer Pardiwala,"Shahaan Pardiwala, Shahen Pardiwala, Pratik Suratwala",,,India,English,,,26997470
Biwi-O-Biwi,1981,"Comedy, Romance",Rahul Rawail,Nothing from IMDB,"Sanjeev Kumar, Randhir Kapoor, Poonam Dhillon, Yogeeta Bali, Simi Garewal, Rajendranath Malhotra, Dina Pathak, Shashikala Jawalkar, Prema Narayan, Deven Verma","Singer Chandermohan is born in a well-off family and is the only child. Since he is of marriageable age, both he and his parents want him to get married. But since he was born with a strong & adverse influence of Mars (Mangalik) during his birth his horoscope has not been compatible with any suitable woman. On his friend's Gafoor's, who has two wives, advice he re-locates to Bombay, sings at the Tejpal Auditorium, meets and falls in love with wealthy Asha, who lives with her widower dad, ironically named Colonel Mangal Singh and her paternal grandma. Mangal would like Asha to get married to an army officer. His attempts fail and Asha and his mom convince him to let Asha, who is also Manglik, get married to Chandermohan. He reluctantly falls in line with them, but then a series of events makes everyone change their mind about Chandermohan, namely a fake astrological chart that shows he is not Manglik, and his accusations about Mangal, who he alleges is leading a double life, romancing, wooing, and having a child with wealthy Nisha, Nirmala from Jeevan Saathi matrimonial bureau and Rina respectively, apart from being an alcoholic, robbing Chandermohan, stealing from his own house, and exhibiting goon-like behavior. Hilarious chaos results as Mangal's mom and daughter attempt to figure out why Chandermohan is spreading these tall tales about their son and father respectively.",['156'],India,Hindi,,7.2,266333
The Kidnapping,2007,"Crime, Drama, Mystery, Thriller",Arthur Allan Seidelman,Nothing from IMDB,"Amy Carlson, Judd Nelson, Thomas Ian Griffith, Bess Meyer, Madison Mason, Darcy Rose Byrnes, Bryan Cuprill, Evan Arnold, Sean McGowan, Senta Moses",,['90'],United States,English,,4.5,1048146
"The Spirit Moves Part 1: A History of Black Social Dance on Film, 1900 - 1986",2008,History,Nothing from IMDB,Nothing from IMDB,"Pepsi Bethel, Teddy Brown, Leon James, Frankie Manning","Part 1 of 3 DVDs, this rare cultural treasure is the most extensive video encyclopedia of African American Social Dance from 1900 to the 1980s. THE SPIRIT MOVES traces the evolution of African American dance in urban America. DVD Preview The chronicle of these 20th century dance fads is essential for dance and music research, as well as for the exploration of our social and cultural history. Shown with its original editing, this DVD contains the only footage of this kind still in existence. It was recorded and created over a period of thirty years by Mura Dehn, a European filmmaker who recognized and recorded the vital contribution of African American dance to the Jazz scene and thus, to our cultural heritage. THE SPIRIT MOVES is a rare and vital social document providing a living record of the men and women who forged American social dance styles into an improvisational art form. Previously, it was only available for viewing at the Dance Collection of the New York Public Library, or on VHS to a select group of swing dance aficionados. THE SPIRIT MOVES is such an important archive that Dancetime Publications is now making it available to libraries, schools, dance aficionados, and scholars throughout the United States and across the globe.",['45'],United States,English,,,1606682
Blackmail,1929,"Crime, Drama, Thriller",Alfred Hitchcock,Nothing from IMDB,"Anny Ondra, Sara Allgood, Charles Paton, John Longden, Donald Calthrop, Cyril Ritchard, Hannah Jones, Harvey Braban, Ex-Det. Sergt. Bishop, Johnny Ashby","Alice White is the daughter of a shopkeeper in 1920s London. Her boyfriend, Frank Webber is a Scotland Yard detective who seems more interested in police work than in her. Frank takes Alice out one night, but she has secretly arranged to meet another man. Later that night, Alice agrees to go back to his flat to see his studio. The man has other ideas, and as he tries to rape Alice, she defends herself and kills him with a bread knife. When the body is discovered, Frank is assigned to the case, he quickly determines that Alice is the killer, but so has someone else, and blackmail is threatened.",['85'],United Kingdom,English,,6.9,19702
Point Blank,2019,"Action, Crime, Drama, Thriller",Joe Lynch,Nothing from IMDB,"Frank Grillo, Stuart F. Wilson, Buster Reeves, Christian Cooke, Anthony Mackie, Teyonah Parris, Bob Herzog, Reggie Willis, Shanessa Sweeney, Boris McGiver","When his pregnant wife is kidnapped and held as collateral, Paul, an ER nurse, must team with the badly injured career criminal and murder suspect under his charge in order to save the lives of his wife and unborn child. Pitted against rival gangs and a deadly ring of corrupt cops, the unlikely duo find a way to survive together in the fight of their lives.",['86'],"France, United States",English,,5.7,2499472
Bluffmaster,2005,"Comedy, Crime, Drama, Romance, Thriller",Rohan Sippy,Nothing from IMDB,"Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh, Nana Patekar, Afsaraadil, Tinnu Anand, Hayat Asif, Ram Awana, Rajesh Balwani, Bhupindder Bhoopii","Roy is leading a dual life . His girlfriend Simi believes he is an honest person while the reality is quite different. Roy is actually a professional conman who dupes innocent people as easily as he swats flies. When Simi comes to know of the reality, she is heartbroken and ditches Roy for ever. Roy repents but it seems like it's too late now. One day Roy bumps into Aditya ""Dittu"" Shrivastav who is an amateur conman. Dittu implores Roy to teach him the tricks of his trade, but Roy disagrees. One night, Roy collapses while crossing a road and visits Dr. Bhalerao for a medical checkup. It is revealed that Roy has a brain tumour and has very little time. He bumps into Dittu again and this time he agrees to take Dittu under his wing and teach him the basics of the art of conning. Together they zero in on a big ""fish"" - a shady hotel owner named Chandru and proceed to lure him into their master plan.",['137'],India,Hindi,,6.6,476527
Bob Biswas,2021,"Action, Crime, Drama, Thriller",Diya Annapurna Ghosh,Nothing from IMDB,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee, Kaushik Chakraborty, Tina Desai, Samara Tijori, Bhanu Uday, Vishwanath Chatterjee, Pabitra Rabha, Rajatabha Dutta","Blue a drug in demand which youngsters are addicted currently as its helps them to overcome stress.Bob Biswas an insurance agent is released from the hospital after spanning eight years in coma and is welcomed by his wife Mary and son Benny he has lost his memory and does not remember the past and finds that also has a teenage step daughter Minnie from Mary's late husband David,Minnie is appearing for medical entrance exams and gets used to blue .Bob is approached by two cops Jishu Narag and Kharaj Sahu who asks him to get back to his previous job as a contract killer where he is assigned to kill people dealing with blue.Bob slowly starts to recollect his memory of being a contract killer but is unaware that the big fishes of drug mafia had Pre planned the events for him.",['131'],India,Hindi,,6.7,8984572
Bobby,2006,"Biography, Drama, History",Emilio Estevez,Emilio Estevez,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Laurence Fishburne, Brian Geraghty, Heather Graham, Anthony Hopkins, Helen Hunt, Joshua Jackson","Tuesday, June 4, 1968: the California Presidential primary. As day breaks, Robert F. Kennedy arrives at the Ambassador Hotel. He'll campaign, then speak to supporters at midnight. To capture the texture of the late 1960s, we see vignettes at the hotel: a couple marries so he can avoid Vietnam, kitchen staff discuss race and baseball, a man cheats on his wife, another is fired for racism, a retired hotel doorman plays chess in the lobby with an old friend, a campaign strategist's wife needs a pair of black shoes, two campaign staff trip on LSD, a lounge singer is on the downhill slide. Through it all, we see and hear R.F.K. calling for a better society and a better nation.",['117'],United States,"English, Spanish",,7.0,308055
Bollywood Diaries,2016,Drama,K.D. Satyam,Nothing from IMDB,"Raima Sen, Salim Diwan, Ashish Vidyarthi, Karuna Pandey, Vineet Kumar Singh, Robin Das, Gautam Agarwal, Itisha Ahuja, Richa Ambar, Praveen Arora","Bollywood Diaries is a tribute to passionate aspiring actors. It chronicles the journey of three unrelated souls, who dream to make it big in Bollywood. The plot encompasses a guy working at a call-center in Delhi, a middle-aged government servant from Bhilai and a prostitute from Sonagachi Kolkata. With their sheer passion and perseverance, they bend over backwards to carve their name in Bollywood. Abiding by the saying, ""Live your dream"", they go beyond their conventional life. But, will their efforts lead them to their ultimate goal?",['123'],India,Hindi,,6.0,5216810
Bombay 405 Miles,1980,"Comedy, Action",Brij,Nothing from IMDB,"Zeenat Aman, Vinod Khanna, Shatrughan Sinha, Amjad Khan, Pran Sikand, Deven Verma, Brahm Bhardwaj, Birbal, Habib, Helen",Ranveer Singh's family is killed by his adopted brother Veer Singh mistakenly Veer Singh's man kill Sonu daughter of Masterji thinking she is Munni daughter of Ranveer Singh.Kishen a con man from Calcutta and Kanhaiya a con men from Delhi are ordered by the court to stay away from respective city limits for five years.Kishen and Kanhaiya meet at a bus stand along with a con woman Radha they decide to travel to Bombay. On the way the duo come across Mohanlal elder brother of Masterji and loyal driver of Ranveer Singh he dies while saving Munni from Veer Singh's man and tells them that Munni's life is in danger as its a question of Crores of Rupees .Kishen and Kanhaiya reach Bombay with Munni thinking they will get benefited from it as Munni belongs to a rich family.But before they could trace anyone Veer Singh finds their whereabouts and puts his men behind Kishen and Kanhaiya.,['164'],India,Hindi,,6.9,157418
Bombay Talkies,2013,Drama,"Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap",Nothing from IMDB,"Rani Mukerji, Randeep Hooda, Saqib Saleem, Nawazuddin Siddiqui, Sadashiv Amrapurkar, Naman Jain, Ranvir Shorey, Amitabh Bachchan, Katrina Kaif, Farhan Akhtar",,['127'],India,"Hindi, English",,6.6,2797242
Boom,2003,"Crime, Thriller",Kaizad Gustad,Kaizad Gustad,"Amitabh Bachchan, Jackie Shroff, Gulshan Grover, Padma Lakshmi, Madhu Sapre, Katrina Kaif, Jaaved Jaaferi, Zeenat Aman, Seema Biswas, Bo Derek","The fashion world meets the underworld. Anu, Sheila, and Rina three top models become the target of underworld after a fashion show goes wrong which had a diamond smuggling deal going on. Bade Miyan, Medium Miya and ChoteMiyan want to hunt the models for their diamonds.",['100'],India,"English, Hindi, Marathi",,2.3,330082
Ayushmann Khurrana and Mithun Chakraborty,2015,"Comedy, Talk-Show",Dharampal Thakur,Nothing from IMDB,"Kapil Sharma, Sumona Chakravarti, Sunil Grover, Ali Asgar, Upasana Singh, Kiku Sharda, Chandan Prabhakar, Navjot Singh Sidhu, Ayushmann Khurrana, Mithun Chakraborty",,,India,Hindi,,6.3,6322524
Brahmastra Part One: Shiva,2022,"Action, Adventure, Fantasy",Ayan Mukerji,Nothing from IMDB,"Amitabh Bachchan, Ranbir Kapoor, Alia Bhatt, Nagarjuna Akkineni, Shah Rukh Khan, Dimple Kapadia, Mouni Roy, Krrish Saini, Saurav Gurjar, Gurfateh Pirzada",In ancient India people of Brahmansh community would take care of their spiritual weapon Brahmastra but as years passed by with changing times people started to forget about it. In present day Shiva a DJ has strange connection with fire which never harms him he meets Isha and both fall in love. A Delhi based scientist Mohan Bhargav from Brahmansh community possess a piece of Brahmastra and gets attacked by two evil forces Zor and Raftaar but he manages to overcome them with powers of Vanarastra but the evil queen Junoon manages to control him and tortures to ask about Brahmastra. But Bhargav being protector of it gives his life which is seen by Shiva in hallucinations after he comes in contact with fire he also notices that next target could be an artist Anish Shetty. Shiva and Isha go to save Anish at Varanasi where he tells him the events he saw but Junoon has already reached there to kill him but Anish manages to escape with Shiva and Isha with power of Nandiastra and asks them to take him to Guruji's Ashram in Himachal. On the way Anish finds who actually is Shiva and gives his piece of Brahmastra to Isha and asks her to reach it safely to Guruji as Junoon is following them who is unaware of Guruji's Ashram. Anish loses his life while fighting with Junoon and her men while after lot of hurdles Shiva and Isha reach Guruji's Ashram where Guruji reveals who actually Shiva is and his connection with fire. And that Brahmastra has three pieces of which one is missing and if Junoon joins them all together the universe will be destroyed.,['167'],India,"Hindi, English",,5.6,6277462
Long Live Brij Mohan,2017,"Comedy, Crime, Drama",Nikhil Nagesh Bhat,Nothing from IMDB,"Arjun Mathur, Nidhi Singh, Sheetal Thakur, Manav Vij, Aanchal Chauhan, Sunny Hinduja, Vijayant Kohli, Yogendra Tikku, Lokesh Mittal, Jitendra Gupta","Brij Mohan (36), a hosiery shop owner in a busy Delhi market, desperately wants to change his life. He is fed up of his ball-crusher wife and mounting debts. In order to escape his wretched life, he changes his appearance and adopts a new identity as Amar Sethi, but ends up committing a botched up murder. He runs off with his young girlfriend, hopeful of making a new beginning. Instead, as luck would have it, he finds himself trapped in a web of his own Karma.",['105'],India,Hindi,,6.5,6514010
Brothers,2015,"Action, Drama, Sport",Karan Malhotra,Nothing from IMDB,"Akshay Kumar, Sidharth Malhotra, Jackie Shroff, Jacqueline Fernandez, Meghan Jadhav, Shefali Shah, Kiran Kumar, Ashutosh Rana, Kulbhushan Kharbanda, Ashok Lokhande","The story of two estranged brothers comes to play in the rink. David Fernandes quits his job as a Physics teacher to become a full-time fighter. He is willing to do whatever it takes to save his ill daughter. Monty Fernandes creates a storm on the internet with just one video. Finally getting the chance to prove himself to the world, he trains vigorously. Two brothers, two fighters, and one ultimate fight.",['156'],"India, United States","Hindi, English",,6.4,3802576
Buddha in a Traffic Jam,2016,"Crime, Thriller",Vivek Agnihotri,Nothing from IMDB,"Anupam Kher, Anchal Dwivedi, Mahie Gill, Pallavi Joshi, Arunoday Singh, Gopal Singh, Indal Singh, Vivek Vaswani","Vikram Pandit (Arunoday Singh) a student of the Indian Institute of Business becomes the blue-eyed boy of Professor Jamshed Batki (Anupam Kher). Under Batki's influence Vikram starts public discoursing and publishing articles under his own name that are authored by Batki himself. The articles, which deal with the plight of the poor in India, are posted on his Blog as well as Facebook. The story mirrors the agony of the deprived in India. The problem is primeval but the remedy must be contemporary. Vikram offers a modern day solution that can bypass all red tape and political hurdles. Promoting and facilitating an idea where trust deficit can be minimized... How a radical business model can effectively replace stagnant policies... How a collective will and might of monetary resources can fast track results. Gradually as under-layers of the story surface and veils are lifted from the faces of people around him, Vikram realizes what he is up against; he must find a way out of the cesspool he has got himself into, where his own life is at stake now... and everyone around him a suspect",['114'],India,"Hindi, English",,7.2,1890363
Bulbbul,2020,"Drama, Horror, Mystery",Anvita Dutt,Anvita Dutt,"Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay, Paoli Dam, Ruchi Mahajan, Varun Buddhadev, Veera Kapur Ee, Sameer Deshpande, Subhasis Chakraborty",,['94'],India,Hindi,,6.5,12393526
Bulbule,2021,Thriller,Manpreet Dhami,Nothing from IMDB,"Jasmeet Singh Bhatia, Sachin K. Jaryal","Two friends, Harmeet and Irfan, from two different minority communities in India, meet after a gap of 5 years. What begins as a conversation amongst two friends catching up on old times, soon becomes an intricate and profound conversation about all the fault lines of modern Indian society as they examine all the things in our society designed to divide. From politics, religion, justice, discrimination and beyond, Bulbule offers a poignant snapshot of modern India through the lens of a conversaition between two friends.",['95'],India,Hindi,,8.6,14332510
Bunty Aur Babli,2005,"Comedy, Crime, Drama, Romance",Shaad Ali,Nothing from IMDB,"Abhishek Bachchan, Rani Mukerji, Amitabh Bachchan, Kiran Juneja, Lilliput, Pratima Kazmi, Prem Chopra, Puneet Issar, Raj Babbar, Rajesh Vivek","Rakesh (Abhishek Bachchan) is a man of schemes, ideas, invention and restlessness. Small town girl, Vimmi (Rani Mukerji) doesn't want to become just another marriageable girl. Somewhere along their individual journeys they meet and in a moment of mistaken truth, the legend of Bunty &Babli are born. We follow the duo caper after caper, hiding from an upset policeman, Dashrath Singh (Amitabh Bachchan).Rakesh (Abhishek Bachchan) is a man of schemes, ideas, invention and restlessness. Small town girl, Vimmi (Rani Mukerji) doesn't want to become just another marriageable girl. Somewhere along their individual journeys they meet and in a moment of mistaken truth, the legend of Bunty &Babli are born. We follow the duo caper after caper, hiding froman upset policeman, Dashrath Singh (Amitabh Bachchan).",['170'],India,"Hindi, English",,6.2,448206
Byomkesh Phire Elo,2014,Thriller,Anjan Dutt,Nothing from IMDB,"Abir Chatterjee, Saswata Chatterjee, Ushasie Chakraborty, Kaushik Sen, Ankita Chakraborty, Locket Chatterjee, Sampurna Lahiri, Anjana Basu, Rahul Banerjee, Chandan Sen","Benimadhab is a retired businessman who made a fortune as an army contractor, but his personal life is rife with setbacks. He has taken in his son, who doesn't earn a living, his daughter whose husband is unemployed, and his two nephews who work menial jobs. He and his servant Meghraj lead a mundane existence. Meanwhile, the renowned detective Byomkesh lives a happy life with his wife Satyabati, their newborn child, and their dear friend Ajit. Byomkesh receives a call from the police requesting his assistance in a case where Benimadhab and Meghraj have been found dead. Byomkesh delves deeply into the murky depths of the characters in that family, each of whom harbors secrets. He investigates two murders and uncovers intriguing results that reveal that nothing is as it seems.",['107'],India,Bangla,,7.3,4282396
2017 'Ohina Short Film Showcase: Tell Your Story,2017,Short,Gerard Elmore,Gerard Elmore,Nothing from IMDB,,,United States,English,,,8495470
COD Cash on Delivery 2021,2021,Drama,Robert Megha,Robert Megha,"Devendra Bhagat, Preeti Choudhury, Amar Dixit, Omi Kashyap, Omi Kashyap, Vikrant Khaire, Vaibhav Kumbhar, Sanjiv Landage, Amrish Majumdar, Arjun Marwal",,,"United States, India",Hindi,,9.7,18285934
Chaahat,1996,"Drama, Romance",Mahesh Bhatt,Nothing from IMDB,"Naseeruddin Shah, Shah Rukh Khan, Pooja Bhatt, Anupam Kher, Ramya Krishnan, Avtar Gill, Mushtaq Khan, Tiku Talsania, Pankaj Berry, Anant Jog","Street-wise musician Roop Singh Rathod must take his father Shambunath to Mumbai in order to seek medical treatment for a throat ailment. In Mumbai, Roop takes up a job as a singer in wealthy businessman Ajay Narang's hotel. Roop's life takes a new turn when Ajay's only sister Reshma fascinates him. Roop is already in love with a doctor back home, Pooja. When Reshma realizes this, she informs Ajay, who will go to any lengths for his sister's happiness--even kill Roop.",['151'],India,Hindi,,5.5,172234
Chalk N Duster,2016,Drama,Jayant Gilatar,Nothing from IMDB,"Richa Chadha, Shabana Azmi, Arya Babbar, Gavie Chahal, Juhi Chawla, Karan Singh Chhabra, Deepali, Divya Dutta, Adi Irani, Rishi Kapoor","CHALK N DUSTER is an emotional journey of two teachers Vidya ( Shabana Azmi) & Jyoti ( Juhi Chawla) , serving at a Mumbai - based High School. Their passion and love for teaching, bonds them in a special relationship with their students. Their gratification is good grades, moral values they strive to impart to students.However, in an evil turn of events, a wicked lady, Kamini Gupta ( Divya Dutta) gets appointed as the School Principal, who earlier worked in the capacity of a Supervisor. She is extremely cunning by nature and monopolizes on every opportunity she can find her hands on. In a bid to make profits for the school, she decides to fire experienced teachers to replace them with fresher teachers. The saved funds of which she can boastfully present to the school trustees, at the cost of quality education. Vidya suffers a sudden heart attack due to her dismissal from school. The school management threatens the staff to cut ties with Vidya. At such a time, Jyoti stands up for her friend and colleague, Vidya. Together they fight to earn their respect and credibility as teachers and unite against prejudices set by the management.",['130'],India,Hindi,,6.5,4600778
Chaman Bahaar,2020,"Comedy, Drama",Apurva Dhar Badgaiyan,Nothing from IMDB,"Jitendra Kumar, Ritika Badiani, Bhuvan Arora, Dherendra Kumar Tiwari, Alam Khan, Ashwani Kumar, Yogendra Tikku, Bhagwan Tiwari, Gyanendra Tripathi, Suresh Gondale","Chaman Bahaar, revolves around Billu, a young small town paan-shop owner who falls in love with a pretty school girl who lives in a house opposite his shop. His shop becomes a hub of all the young boys of the locality to assemble there just to get a glimpse of the girl. Meanwhile, Billu pines away in silence over his lady love and experiences the full spectrum of romance and heartbreak, without the girl ever being aware of it.",['111'],India,Hindi,,6.9,8747450
