Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Life of a Rockstar: Kid Rock,2022,"Documentary, Short",Nothing from IMDB,Nothing from IMDB,"Tucker Carlson, Kid Rock",,,Nothing from IMDB,Nothing from IMDB,,8.5,20871288
Permission,1987,"Drama, Musical, Romance",Gulzar,Nothing from IMDB,"Rekha, Naseeruddin Shah, Anuradha Patel, Rammohan Sharma, Sulabha Deshpande, Dina Pathak, Rita Rani Kaul, Ashok Mehta, Rajesh Bombaywala, Ashfaque Ahmed","Mahendra is in love with Maya and would like to marry her. But Maya is a woman of the 20th century, who does not believe in marriage, but would like to continue having a relationship. Mahendra's family pressures him into getting married, and he finally gives in and marries another woman by the name of Sudha. But Mahendra is unable to get Maya out of his mind, and his marriage with Sudha fails, and ends up with a formal separation. Years later, Mahendra and Sudha meet at a railway station, and both do remember each other, and share their experiences after their separation. There is one shocking experience that sudha does not share, but which Mahendra will find out soon.",['137'],India,Hindi,,8.4,91256
India's Most Wanted,2019,"Action, Adventure, Thriller",Raj Kumar Gupta,Raj Kumar Gupta,"Arjun Kapoor, Sudev Nair, Preet Bhullar, Rajesh Sharma, Alexander Prasanth, Santilal Mukherjee, Sonia Albizuri, Sanjay M Bhatia, Jiban Bhattarai, Nikhil Dave",India's Most Wanted is a Bollywood action thriller film directed by Raj Kumar Gupta and starring Arjun Kapoor. The film is about tracking a terrorist in a secret mission and arresting him without firing bullets. It pays tribute to unsung heroes of our society.,['123'],India,Hindi,,4.7,8484942
Indu Sarkar,2017,"Drama, Thriller",Madhur Bhandarkar,Nothing from IMDB,"Kirti Kulhari, Tota Roy Chowdhury, Neil Nitin Mukesh, Ankur Vikal, Sheeba Chaddha, Parvin Dabas, Abhinav Sharma, Anupam Kher, Manav Vij, Rashmi Jha",,['139'],India,Hindi,,6.0,6620324
Inkaar,2013,"Drama, Romance, Thriller","Sudhir Mishra, Jay Dev Banerjee",Sudhir Mishra,"Arjun Rampal, Chitrangda Singh, Vipin Sharma, Mithun Rodwittiya, Jan Bostock, Gobind Singh Dhanoa, Gaurav Dwivedi, Deepesh Sumitra Jagdish, Rohan Thomas Joseph, Asheesh Kapur",,['125'],India,Hindi,,6.1,2094854
Jaag Utha Insan,1984,"Drama, Family",K. Viswanath,Nothing from IMDB,"Mithun Chakraborty, Sridevi, Rakesh Roshan, Deven Verma, Sujit Kumar, Beena Banerjee, Sudhir Dalvi, Kanan Kaushal, Kanwarjeet Paintal, Yunus Parvez","Mahant Chaturvedi did not approve of his daughter marrying outside of their caste to Gopi, and as such breaks off all relations with them. Years later, Gopi attempts to make amends by bringing his grown-up daughter, Sandhya, an accomplished dancer, to her grandfather. After witnessing her dance, Mahant approves of her, blesses her, and wants her to marry his ward, Brahmananda Chaturvedi, alias Nandu, who he has adopted years ago. The problem is that Sandhya is in love with a lower-caste youth by the Hari. Nevertheless, she does marry Nandu, only to find out that he prefers to go elsewhere at night, leaving her alone with her thoughts and of her love for Hari.",['135'],India,Hindi,,5.1,87492
Insaniyat,1994,"Action, Crime, Drama, Romance",Tony Juneja,Nothing from IMDB,"Tom Alter, Sadashiv Amrapurkar, Mahesh Anand, Amitabh Bachchan, Rakesh Bedi, Prem Chopra, Sunny Deol, Gorilla, Shafi Inamdar, Aruna Irani","SSP Amar Nath Singh is an honest and diligent police officer. His investigations have proved that Brijbhan is involved in criminal activities, as well as terrorism, and has the full co-operation of some employees in the police department, as well as the Indian army. He has also to bring two gang-leaders, Karim Lala, and Hariharan, to stop their gang rivalry. To this extent he is successful in convincing both to stop criminal activities, and join forces with him to bring Brijbhan to justice. Hariharan and Karim Lala openly agree to do this, while they prepare a hidden agenda which will only benefit them.",['180'],India,Hindi,,3.0,110140
Irada,2017,"Drama, Mystery, Thriller","Aparnaa Singh, Jatinkumar Jagdishbhai Patel, Rahul Kamboj",Nothing from IMDB,"Naseeruddin Shah, Arshad Warsi, Divya Dutta, Sharad Kelkar, Sagarika Ghatge, Rajesh Sharma, Rumana Molla, Nikhil Pandey, Prashantt Guptha, Diwakar Kumar",A mysterious bomb blast in a business tycoon's factory prompts the state CM to hire an NIA officer. He meets an ex-army man seeking revenge for his dead daughter and a journalist demanding justice for her slain boyfriend. Nothing is what it seems.,['109'],India,Hindi,,6.3,6467738
Ishkq in Paris,2013,"Comedy, Romance",Prem Soni,Nothing from IMDB,"Preity G Zinta, Isabelle Adjani, Gaurav Chanana, Shekhar Kapur, Salman Khan, Olivier Lafont, Akanksha Nehra, Chunky Pandey, Anoop Puri, Maya Zinta","Akash (Rhehan Malliek) and Ishkq (Preity Zinta), two complete strangers, after having met on a train from Rome to Paris, end up spending the evening together in the romantic city.However, owing to a no baggage pact set by Ishkq, the two part ways the next morning without a proper goodbye. Ishkq, being the strong-headed independent girl, moves on, while Akash ends up falling for the girl he spent the evening with. They cross paths once again in Paris but will there be Ishkq In Paris?",['95'],India,"English, Hindi, French",,3.8,1986040
Ishqedarriyaan,2015,Romance,V.K. Prakash,Nothing from IMDB,"Mimoh Chakraborty, Kavin Dave, Mohit Dutta, Evelyn Sharma","Ishqedarriyaan is a story about love, sacrifice, family values and relationships. Rishteydarriyaan means relationships and Ishqedarriyaan signifies the relationship when you fall in love! The movie stars Mahaakshay Chakraborty, Evelyn Sharma and Mohit Dutta. Evelyn Sharma is the lead actress, who will play the character of Luvleen, a teacher by profession who wants to collect donations for her grandfather's school. Mahaakshay Chakraborty plays Aagam Diwan, a millionaire who loves his profession more than anything else. Mohit Dutta will play Arjun, a passionate singer.",['132'],India,Hindi,,4.8,4610308
Ishqeria,2018,"Comedy, Romance",Prerna Wadhawan,Nothing from IMDB,"Manish Anand, Raj Babbar, Richa Chadha, Juby Devasia, Lata Gandi, Gurbani, Bikramjeet Kanerwal, Mustaq Khan, Ehsaas Madan, Neil Nitin Mukesh","When Kuhoo, a small town girl from an all girls school joins a hip co-ed university, a true behenji, who thinks herself as the queen of fashion, sees Raghav for the first time, she knows she's going to marry him and have his kids!. The problem? He doesn't seem to even see her!. Her gang of girlfriends plot to make Raghav fall madly in love with Kuhoo. What ensues is hilarious attempts at wooing, getting a behenji to turn mod and a love story that will make you relive your college days.",['118'],India,Hindi,,4.0,2802062
iSmart Shankar,2019,"Action, Crime, Sci-Fi, Thriller","Puri Jagannadh, A.R. Sreedhar",Nothing from IMDB,"Ram Pothineni, Satyadev Kancharana, Nabha Natesh, Nidhhi Agerwal, Puneet Issar, Ashish Vidyarthi, Sayaji Shinde, Madhusudhan Rao, Deepak Shetty, Joy Badlani","Ismart Shankar is a crazy contract killer who murders a high profile politician, Kasi Viswanath. Cops start chasing him and Shankar escapes with his girlfriend Chandni. On the other hand, Arun is a cop who is handling the same case. Just when he is about to nab the actual culprit behind the murder, he gets killed. In a crazy turn of events, the cops transfer Arun's memory to Shankar with the help of Arun's girlfriend Sarah to get the case details.",['140'],India,Telugu,,5.4,9558468
Issaq,2013,"Drama, Romance",Manish Tiwary,Nothing from IMDB,"Prateik Patil Babbar, Amyra Dastur, Ravi Kishan, Prashant Narayanan, Rajeshwari Sachdev, Neena Gupta, Makrand Deshpande, Vineet Kumar Singh, Amit Sial, Prashantt Guptha",,['148'],India,Hindi,,4.4,2215163
Itni Si Baat,1981,"Comedy, Family",Madhu M.,Nothing from IMDB,"Sanjeev Kumar, Moushumi Chatterjee, Arun Govil, Tamanna, Madan Puri, Asit Kumar Sen, Roopesh Kumar, Om Prakash, Dinesh Hingoo, Pardesi","One day while travelling on the BEST bus in Bombay, Raja produces a 100 rupee note to buy a 50 paisa bus ticket, and is made fun of by the bus conductor, and asked to leave the bus. Asha, who is travelling on the same bus, pays for his fare, and he tells her that he will re-pay this loan after he gets some change. He does not get the change, and instead loses the 100 rupee note, but makes his way into Asha's heart. Both fall in love, and get married. They live in harmony for several years, and become proud parents of two children. With their growing family, Raja's income is just not enough to make ends, and Asha decides to get a job. Raja decides to stay at home and look after the household chores, and the kids. What happens is that there is chaos at work for Asha, and at home for Raja, with alround hilarious results.",['138'],India,Hindi,,7.1,371747
Ittefaq,2017,"Crime, Mystery, Thriller",Abhay Chopra,Nothing from IMDB,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Mandira Bedi, Himanshu Kohli, Ajay Jadhav, Pavail Gulati, Sameer Sharma, Kimberley Louisa McBeath, Vinay Sharma","A police officer, is investigating a double murder case that has only two witnesses, who are also the prime suspects. The suspects - Vikram, an acclaimed writer, and Maya, a young homemaker, have different narratives about the events of that fateful night.",['105'],India,Hindi,,7.2,6692354
Jaadugar,2022,"Comedy, Drama, Fantasy, Romance, Sport",Sameer Saxena,Biswapati Sarkar,"Jitendra Kumar, Arushi Sharma, Jaaved Jaaferi, Raksha Panwar, Raj Qushal, Sandeep Shikhar, Ajay Mehra, Imran Rashid, Shubham Bagari, Rukshar Dhillon",,['167'],India,Hindi,,6.8,13793230
Jaanam Samjha Karo,1999,"Drama, Romance",Andaleeb Sultanpuri,Nothing from IMDB,"Salman Khan, Urmila Matondkar, Jaspal Bhatti, Shammi Kapoor, Bindu Desai, Navneet Nishan, Kannu Gill, Sadashiv Amrapurkar, Monica Bedi, Laxmikant Berde","Talented singer and dancer, Chandni's life is dominated by three aunts, and a soft-spoken maternal grandmother. She meets with a womanizer named Rahul, and falls in love with him. Rahul treats her just like any of his other girlfriends, and decides to have an affair with her. Rahul unexpectedly meets with his dadaji, who wants him to get married to Chandni. In order to fool him, Rahul asks Chandni to pretend to be his wife, which she does. After Dadaji leaves, will Rahul and Chandni go their separate ways, and will Rahul return to the waiting arms of his many girlfriends?",['153'],India,Hindi,,4.8,226847
Jaane Bhi Do Yaaro,1983,"Comedy, Crime, Drama",Kundan Shah,Nothing from IMDB,"Naseeruddin Shah, Ravi Baswani, Bhakti Barve, Satish Shah, Om Puri, Pankaj Kapur, Satish Kaushik, Neena Gupta, Deepak Qazir, Rajesh Puri","Vinod (Naseeruddin Shah) and Sudhir (Ravi Baswani) are two professional photographers trying to start a photo studio. The first real assignment that they get, from the activist magazine Khabardar (literally meaning beware), draws them into the shady world of Bombay real estate. They discover that one of the biggest builders in Bombay, Tarneja, is trying to bribe Municipal Commissioner D'Mello (Satish Shah) into giving him a bridge contract. Meanwhile D'Mello is negotiating with Tarneja's arch rival Ahuja (Om Puri). The contract is finally awarded to a third person. By chance Vinod and Sudhir find out that Tarneja has murdered D'Mello...",['132'],India,Hindi,,8.3,85743
Jaanisaar,2015,"Drama, Romance",Muzaffar Ali,Nothing from IMDB,"Imran Abbas, Pernia Qureshi, Muzaffar Ali, Dalip Tahil, Carl Wharton, Abid Yunus Khan, Ali Abbas, Natalie Arikan, Luv Bhargav, Benjamin T Huxley",,['124'],India,Hindi,,5.2,3826186
Jaan-E-Mann: Lets Fall in Love Again,2006,"Comedy, Drama, Musical, Romance",Shirish Kunder,Nothing from IMDB,"Salman Khan, Akshay Kumar, Preity G Zinta, Anupam Kher, Aman Verma, Jawed Sheikh, Soni Razdan, Nawab Shah, Steven Baker, Matt Brandstein",Suhaan receives divorce notice from his wife Piya as he as failed to pay the alimony.Agasthya enters their doorstep searching for Piya he was in love with her during college days but couldn't express it. Suhaan tries to get Agasthya and Piya closer that he doesn't have to pay her alimony and monitors their every move.He rents a apartment opposite her house and uses telescopes and binoculars to monitor her.Suhaan notices that Piya has a baby girl.Piya was pregnant when she left him as she didn't want her and baby to ruin his film career.Suhaan realizes his mistake but its to late as Piya and Agasthya are set to get engaged.,['165'],India,"Hindi, English",,6.1,456481
Jab Harry Met Sejal,2017,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Björn Freiberg, Bruce Huther, Attila G. Kerekes, Christina Murphy, Daxesh Patel, Rana Ranbir, Chandan Roy Sanyal, Evelyn Sharma","The story revolves around Harry and Sejal's journey across Europe. A search for Sejal's engagement ring makes Harry understand love and relationships better. Sejal experiences new found freedom, security and solace in Harry's company and in between all of this - there is love, life, lies, thrill, fantasy and the search for the voice within.",['143'],India,Hindi,,5.1,5997666
Pyaar Diwana Hota Hai,2002,"Comedy, Drama, Romance",Nothing from IMDB,Nothing from IMDB,"Rani Mukerji, Govinda, Om Puri, Laxmikant Berde, Kishore Bhanushali, Farida Jalal, Apurva Agnihotri, Deepak Tijori, Johny Lever, Rambha","Naive, easily influenced and illiterate Sunder re-locates from a village to the city. His attempts to woo girls are mocked, and he is ignored and made fun of by his room-mates. One day he befriends an NRI, Payal Khurana, who thinks he is disabled and dumb. She feels sorry for him and decides to assist him get his voice back - albeit in vain. Sunder is thrilled at the attention he is getting, and decides to continue to pull wool over her eyes to be near her. The question remains how long will he continue to fool her?",['148'],India,Hindi,,3.9,274019
Jab Tak Hai Jaan,2012,"Drama, Romance",Yash Chopra,Nothing from IMDB,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Anupam Kher, Rishi Kapoor, Lucy Phelps, Sharib Hashmi, Julia St John, Andrew Bicknell, Susan Fordham","Samar (Shah Rukh Khan) meets Meera (Katrina Kaif) in London and they fall in love. Samar however meets with a serious accident and Meera vows to God to leave Samar, if he saved him. Samar angered with God, becomes a bomb disposal chief in the Indian Army. Here he meets Akira (Anushka Sharma). Is she able to unravel the mysteries, does Samar win the battle, or does God surrender to his love.",['198'],India,Hindi,,6.7,2176013
Jail,2007,Reality-TV,Nothing from IMDB,Nothing from IMDB,"Nicole Sittre, Jeff Morse, Evan Lockwood, Robert Stokes, Kent Rhoads, Isabel Leija, Rich Johnson, Willis Carey, John Storey, Elizabeth Wyatt Earp",,,United States,English,,6.8,1128727
Gangaajal,2003,"Action, Crime, Drama",Prakash Jha,Prakash Jha,"Ajay Devgn, Gracy Singh, Mohan Joshi, Yashpal Sharma, Akhilendra Mishra, Mukesh Tiwari, Ayub Khan, Chetan Pandit, Anup Soni, Mohan Agashe","An SP Amit Kumar who is given charge of Tezpur police station in Bihar. The area is full of corruption, inefficiency, bribery, nepotism, favoritism and crime with help from the local police. Gradually Amit realizes that the local politician Sadhu Yadav is the one who benefits the most out of it. Amit arrests Sunder Yadav, Sadhu's son. While Sunder is released soon, some police officers, get frustrated with the system, and pour acid into the eyes of two of Yadav's men, blinding them. A hue and cry is raised by the media, crime almost comes to a standstill, and the police are regarded with respect. SP Amit Kumar must now put an end to this kind of situation.",['157'],India,Hindi,,7.8,373856
Jalsa,2022,"Drama, Thriller",Suresh Triveni,Nothing from IMDB,"Vidya Balan, Shefali Shah, Rohini Hattangadi, Vidhatri Bandi, Manav Kaul, Iqbal Khan, Surya Kasibhatla, Shrikant Yadav, Ghanshyam Lalsa, Gurpal Singh","A hit and run of an 18 year old girl becomes the hub of a wheel that sets into motion many a spoke - a journalist , a raging mother, a cop and a system all caught in an ethical dilemma. Questions raised only to realise that truth is rarely pure and never simple.",['126'],India,Hindi,,6.6,15361028
Jannat: In Search of Heaven...,2008,"Crime, Drama, Romance",Kunal Deshmukh,Nothing from IMDB,"Emraan Hashmi, Sonal Chauhan, Swatantra Bharat, Armen Greyg, Randeep Hooda, Shakeel Khan, Sameer Kochhar, Vishal Malhotra, Rohit Pathak, Vipin Sharma","Arjun is a reckless young man with an obsession for making money at card games. A chance meeting with a girl in a mall, Zoya, gives him the reasons he was looking for the move out of his ordinary life. He steps up from playing small-time card games to becoming a bookie. Stuck in a triangle of sorts between the woman he loves and his addiction to make a quick buck, Arjun moves on from being a bookie to a runner for the mafia. He steps into the world of match fixing. Arjun switches on the limelight to bigger, better, faster, more, until his dizzying rise attracts the attention of the police. Arjun has to now choose between the love of his life, Zoya, and this new found success and power. As Arjun struggles to choose between the two, the Don offers the forbidden apple of limitless wealth in exchange for his soul and draws him into his core entourage of money spinners. How far will the horizon of reality stretch as Arjun and Zoya tread a fine, fast-blurring line between right and wrong to find the heaven they have been looking for?",['140'],India,Hindi,,6.9,1216300
Jannat 2,2012,"Crime, Drama, Thriller",Kunal Deshmukh,Nothing from IMDB,"Emraan Hashmi, Randeep Hooda, Esha Gupta, Borde Abhijeet, Mohd. Zeeshan Ayyub, Viren Basoya, Manish Chaudhari, Mihir Chowdhury, Deana Dia, Marcell Dsouza","Jannat 2 revolves around a smuggler Sonu Delhi KKC who deals in illegal guns. ACP Pratap Raghuvanshi is a sincere police officer who has taken the oath to demolish the illegal guns business. The entire movie moves around Mangal Singh Tomar, the gang leader dealing with the illegal guns and how Sonu Delhi and ACP Pratap Raghuvanshi fight back to demolish the gun smuggling business. Sonu Delhi falls in love with Jhanvi Tomar and how he manages to save his love.",['150'],India,Hindi,,6.3,2319889
Jatt & Juliet 2,2013,"Comedy, Romance",Anurag Singh,Nothing from IMDB,"Diljit Dosanjh, Neeru Bajwa, Jaswinder Bhalla, Vijay Tandon, B.N. Sharma, Rana Ranbir, Rana Jung Bahadur, Amrit Bhilla, Dolly Minhas, Devinder Dillon",,['140'],"Canada, India",Punjabi,,7.3,2673882
